UserId;GroupId;Hand;Object;Errors;ImpactPoints;Time
1;1;right;037_scissors;Thumb_3:-0.07836 Index_3:0.435047 Middle_3:0.900548 Ring_3:0.217696 Pinky_3:-0.624035 Thumb_2:-0.754344 Index_2:0.32823 Middle_2:0.821973 Ring_2:0.449123 Pinky_2:-0.109246 ;Thumb_3:X=198.959 Y=20.406 Z=134.079 Index_3:X=199.973 Y=23.899 Z=135.799 Middle_3:X=199.946 Y=24.960 Z=136.026 Ring_3:X=199.567 Y=26.370 Z=136.032 Pinky_3:X=198.830 Y=27.824 Z=135.667 Thumb_2:X=196.609 Y=21.540 Z=132.328 Index_2:X=199.280 Y=22.708 Z=136.203 Middle_2:X=199.317 Y=24.460 Z=136.750 Ring_2:X=199.115 Y=25.870 Z=136.831 Pinky_2:X=198.205 Y=27.746 Z=136.414 ;2.433899
1;1;right;040_large_marker;Thumb_3:0.962466 Index_3:0.724189 Middle_3:1.040152 Ring_3:0.742398 Pinky_3:0.300822 Thumb_2:3.787263 Index_2:0.171052 Middle_2:0.257135 Ring_2:0.271977 Pinky_2:0.298837 ;Thumb_3:X=198.895 Y=19.284 Z=140.033 Index_3:X=200.003 Y=18.928 Z=140.245 Middle_3:X=199.509 Y=19.029 Z=138.222 Ring_3:X=199.245 Y=19.270 Z=136.396 Pinky_3:X=199.556 Y=19.394 Z=135.008 Thumb_2:X=198.766 Y=20.280 Z=137.195 Index_2:X=200.199 Y=19.982 Z=140.862 Middle_2:X=200.326 Y=19.882 Z=138.601 Ring_2:X=200.315 Y=19.851 Z=136.707 Pinky_2:X=200.265 Y=20.167 Z=134.506 ;2.46698
1;1;right;042_adjustable_wrench;Thumb_3:0.741112 Index_3:0.768121 Middle_3:0.220001 Ring_3:-0.133289 Pinky_3:0.195 Thumb_2:-0.961056 Index_2:-0.100426 Middle_2:0.266656 Ring_2:0.229885 Pinky_2:0.189054 ;Thumb_3:X=197.316 Y=23.682 Z=138.331 Index_3:X=196.648 Y=24.253 Z=138.205 Middle_3:X=195.890 Y=24.867 Z=137.178 Ring_3:X=195.528 Y=25.513 Z=135.263 Pinky_3:X=195.635 Y=25.497 Z=134.957 Thumb_2:X=196.217 Y=24.066 Z=140.493 Index_2:X=197.594 Y=23.366 Z=139.333 Middle_2:X=197.405 Y=23.926 Z=137.688 Ring_2:X=196.969 Y=24.443 Z=135.920 Pinky_2:X=196.772 Y=24.910 Z=134.374 ;2.455811
1;1;right;043_phillips_screwdriver;Thumb_3:4.863109 Index_3:0.0 Middle_3:0.0 Ring_3:1.14556 Pinky_3:0.379364 Thumb_2:4.77706 Index_2:0.14713 Middle_2:0.172728 Ring_2:0.239967 Pinky_2:0.298018 ;Thumb_3:X=199.822 Y=22.222 Z=142.975 Index_3:X=0.000 Y=0.000 Z=0.000 Middle_3:X=0.000 Y=0.000 Z=0.000 Ring_3:X=199.289 Y=20.854 Z=141.517 Pinky_3:X=198.610 Y=18.883 Z=139.522 Thumb_2:X=198.220 Y=23.036 Z=141.682 Index_2:X=202.451 Y=25.873 Z=142.227 Middle_2:X=201.396 Y=23.341 Z=141.162 Ring_2:X=200.076 Y=21.673 Z=140.312 Pinky_2:X=198.256 Y=19.825 Z=138.414 ;2.02243
1;1;right;044_flat_screwdriver;Thumb_3:-0.352437 Index_3:0.932334 Middle_3:0.976546 Ring_3:0.077784 Pinky_3:0.053122 Thumb_2:0.882897 Index_2:0.136679 Middle_2:-0.35405 Ring_2:0.399087 Pinky_2:0.0 ;Thumb_3:X=200.426 Y=24.556 Z=144.211 Index_3:X=203.200 Y=23.376 Z=143.584 Middle_3:X=199.287 Y=22.567 Z=142.726 Ring_3:X=197.250 Y=22.479 Z=141.454 Pinky_3:X=196.110 Y=22.197 Z=140.765 Thumb_2:X=198.626 Y=25.083 Z=142.795 Index_2:X=203.530 Y=24.551 Z=142.601 Middle_2:X=201.607 Y=23.053 Z=142.117 Ring_2:X=199.185 Y=22.696 Z=141.018 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.655975
1;1;right;048_hammer;Thumb_3:-1.085771 Index_3:0.02635 Middle_3:0.577806 Ring_3:-0.982856 Pinky_3:0.0 Thumb_2:-0.049473 Index_2:-0.9112 Middle_2:2.350224 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=195.834 Y=25.842 Z=134.377 Index_3:X=194.629 Y=28.825 Z=134.431 Middle_3:X=193.940 Y=29.440 Z=134.309 Ring_3:X=192.026 Y=31.090 Z=133.673 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=193.168 Y=26.724 Z=134.402 Index_2:X=195.652 Y=27.284 Z=136.152 Middle_2:X=192.765 Y=29.064 Z=135.648 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;2.233368
1;1;right;055_baseball;Thumb_3:1.237664 Index_3:1.289626 Middle_3:1.870686 Ring_3:0.79479 Pinky_3:-1.659892 Thumb_2:1.068242 Index_2:0.246537 Middle_2:0.329811 Ring_2:0.325998 Pinky_2:-0.828483 ;Thumb_3:X=196.213 Y=18.849 Z=139.504 Index_3:X=199.884 Y=18.441 Z=138.426 Middle_3:X=200.175 Y=17.444 Z=137.545 Ring_3:X=200.028 Y=16.602 Z=136.338 Pinky_3:X=197.936 Y=15.495 Z=135.457 Thumb_2:X=194.658 Y=19.666 Z=138.032 Index_2:X=199.373 Y=20.828 Z=137.614 Middle_2:X=200.222 Y=19.909 Z=136.129 Ring_2:X=200.270 Y=18.536 Z=135.034 Pinky_2:X=198.542 Y=17.275 Z=133.706 ;2.400543
1;1;right;056_tennis_ball;Thumb_3:-0.416314 Index_3:0.369253 Middle_3:1.209673 Ring_3:-0.751496 Pinky_3:0.0 Thumb_2:-0.51545 Index_2:0.115571 Middle_2:0.773264 Ring_2:-0.166472 Pinky_2:0.0 ;Thumb_3:X=196.051 Y=16.681 Z=141.585 Index_3:X=198.810 Y=19.180 Z=143.057 Middle_3:X=199.536 Y=19.803 Z=142.220 Ring_3:X=199.972 Y=19.765 Z=140.097 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=194.752 Y=17.445 Z=140.021 Index_2:X=197.001 Y=20.171 Z=143.513 Middle_2:X=197.848 Y=21.290 Z=142.778 Ring_2:X=198.791 Y=21.649 Z=141.468 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.688995
1;1;right;057_racquetball;Thumb_3:-0.198667 Index_3:0.053178 Middle_3:0.697397 Ring_3:-0.921767 Pinky_3:0.0 Thumb_2:-0.388043 Index_2:0.344916 Middle_2:1.016473 Ring_2:0.720188 Pinky_2:0.0 ;Thumb_3:X=197.001 Y=17.777 Z=142.702 Index_3:X=198.949 Y=19.951 Z=143.620 Middle_3:X=199.222 Y=20.701 Z=143.165 Ring_3:X=199.173 Y=21.337 Z=141.192 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=195.461 Y=18.343 Z=141.415 Index_2:X=197.048 Y=20.410 Z=144.458 Middle_2:X=197.539 Y=21.621 Z=143.975 Ring_2:X=197.612 Y=22.588 Z=142.440 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.400238
1;1;right;058_golf_ball;Thumb_3:0.282573 Index_3:-0.132403 Middle_3:0.504191 Ring_3:0.0 Pinky_3:0.0 Thumb_2:-0.059421 Index_2:0.709553 Middle_2:2.045581 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=198.313 Y=18.282 Z=136.185 Index_3:X=199.922 Y=20.176 Z=136.107 Middle_3:X=199.928 Y=20.773 Z=135.633 Ring_3:X=0.000 Y=0.000 Z=0.000 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=196.944 Y=18.529 Z=134.945 Index_2:X=198.210 Y=20.472 Z=136.936 Middle_2:X=198.094 Y=21.576 Z=135.974 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;2.300598
1;1;right;061_foam_brick;Thumb_3:0.107056 Index_3:1.983596 Middle_3:3.975568 Ring_3:2.130021 Pinky_3:0.0 Thumb_2:1.040415 Index_2:0.453207 Middle_2:0.057094 Ring_2:0.454599 Pinky_2:0.0 ;Thumb_3:X=198.589 Y=24.570 Z=143.759 Index_3:X=202.536 Y=19.038 Z=142.887 Middle_3:X=201.189 Y=18.260 Z=144.268 Ring_3:X=200.025 Y=17.219 Z=142.669 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=197.750 Y=23.812 Z=142.044 Index_2:X=201.748 Y=20.199 Z=139.917 Middle_2:X=202.360 Y=18.619 Z=140.064 Ring_2:X=200.290 Y=17.026 Z=140.022 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;1.722504
1;1;right;072_a_toy_airplane;Thumb_3:-2.695449 Index_3:0.151399 Middle_3:0.060236 Ring_3:3.819113 Pinky_3:0.0 Thumb_2:0.956366 Index_2:1.968343 Middle_2:0.390197 Ring_2:0.0 Pinky_2:0.0 ;Thumb_3:X=192.940 Y=20.825 Z=131.435 Index_3:X=193.136 Y=25.685 Z=140.322 Middle_3:X=193.093 Y=26.994 Z=140.604 Ring_3:X=195.410 Y=27.616 Z=132.946 Pinky_3:X=0.000 Y=0.000 Z=0.000 Thumb_2:X=191.587 Y=24.931 Z=132.752 Index_2:X=192.446 Y=26.581 Z=137.211 Middle_2:X=192.045 Y=27.654 Z=139.053 Ring_2:X=0.000 Y=0.000 Z=0.000 Pinky_2:X=0.000 Y=0.000 Z=0.000 ;4.100922
